persistentid,venueid,utc_date,utc_hour,local_date,local_hour,gender,age,full_panel_reweighted_sag_score,dwell,home_zip,venuename,address,city,dma,state,country,geolat,geolong,catid,catname,level1catId,level1cat,level2catId,level2cat,level3catId,level3cat,chainid,chainname,parentvenueid,zip,sample
36,4f248383e4b0b653a3b0d385,2020-05-06,17,2020-05-06,12,Male,Age_20_to_24,379.2253443189976,86,78205.0,Tanger Outlet San Marcos,4015 S Interstate 35,San Marcos,"Austin, TX",TX,US,29.82353347399234,-97.9881878497778,5744ccdfe4b0c0459246b4df,Outlet Malls,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4df,Outlet Malls,,,5569f984a7c8896abe7d26cd,Tanger Outlets,,78666,us_all
37,4f248383e4b0b653a3b0d385,2020-05-29,16,2020-05-29,11,Female,Age_45_to_49,112.18648084965224,1021,,Tanger Outlet San Marcos,4015 S Interstate 35,San Marcos,"Austin, TX",TX,US,29.82353347399234,-97.9881878497778,5744ccdfe4b0c0459246b4df,Outlet Malls,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4df,Outlet Malls,,,5569f984a7c8896abe7d26cd,Tanger Outlets,,78666,us_all
10,4ab298e7f964a5208e6b20e3,2020-05-14,16,2020-05-14,11,Male,Age_40_to_44,75.79890019699405,248,78754.0,Texas State University,601 University Dr,San Marcos,"Austin, TX",TX,US,29.88865385439564,-97.94177439762538,4bf58dd8d48988d1ae941735,Universities,4d4b7105d754a06372d81259,Colleges & Universities,4bf58dd8d48988d1ae941735,Universities,,,,,,78666,us_all
38,504a17a2e4b09f8264dea661,2020-05-04,14,2020-05-04,9,Male,Age_45_to_49,91.88755232705424,2877,,Freidrich Lane,,Austin,"Austin, TX",TX,US,30.211046593646746,-97.74931746784412,4bf58dd8d48988d162941735,Other Great Outdoors,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d162941735,Other Great Outdoors,,,,,,78744,us_all
39,4b29059cf964a5206f9724e3,2020-05-24,16,2020-05-24,11,Male,Age_40_to_44,100.08008973690065,61,,Denny's,7100 North I-35,Austin,"Austin, TX",TX,US,30.33247033850915,-97.7052053064108,4bf58dd8d48988d143941735,Breakfast Spots,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d143941735,Breakfast Spots,,,556e0690a7c82e6b724e70a8,Denny's,,78752,us_all
25,4b29059cf964a5206f9724e3,2020-05-01,9,2020-05-01,4,Male,Age_45_to_49,125.51364961410988,20106,78752.0,Denny's,7100 North I-35,Austin,"Austin, TX",TX,US,30.33247033850915,-97.7052053064108,4bf58dd8d48988d143941735,Breakfast Spots,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d143941735,Breakfast Spots,,,556e0690a7c82e6b724e70a8,Denny's,,78752,us_all
40,4b29059cf964a5206f9724e3,2020-05-17,14,2020-05-17,9,Male,Age_40_to_44,112.74637112252152,153,,Denny's,7100 North I-35,Austin,"Austin, TX",TX,US,30.33247033850915,-97.7052053064108,4bf58dd8d48988d143941735,Breakfast Spots,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d143941735,Breakfast Spots,,,556e0690a7c82e6b724e70a8,Denny's,,78752,us_all
41,50f7297be4b03f0d2c23955b,2020-05-18,17,2020-05-18,12,Male,Age_35_to_39,126.36938905952437,12011,78676.0,Avila Soccer,,Lakeway,"Austin, TX",TX,US,30.378738196593034,-97.94423746271669,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,,,,78734,us_all
41,50f7297be4b03f0d2c23955b,2020-05-20,15,2020-05-20,10,Male,Age_35_to_39,122.24687755873668,345,78676.0,Avila Soccer,,Lakeway,"Austin, TX",TX,US,30.378738196593034,-97.94423746271669,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,,,,78734,us_all
41,50f7297be4b03f0d2c23955b,2020-05-18,12,2020-05-18,7,Male,Age_35_to_39,126.36938905952437,783,78676.0,Avila Soccer,,Lakeway,"Austin, TX",TX,US,30.378738196593034,-97.94423746271669,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,,,,78734,us_all
41,50f7297be4b03f0d2c23955b,2020-05-14,13,2020-05-14,8,Male,Age_35_to_39,120.9936846101198,3752,78676.0,Avila Soccer,,Lakeway,"Austin, TX",TX,US,30.378738196593034,-97.94423746271669,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,,,,78734,us_all
41,50f7297be4b03f0d2c23955b,2020-05-04,16,2020-05-04,11,Male,Age_35_to_39,125.2100031169566,120,78676.0,Avila Soccer,,Lakeway,"Austin, TX",TX,US,30.378738196593034,-97.94423746271669,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,,,,78734,us_all
41,50f7297be4b03f0d2c23955b,2020-05-08,14,2020-05-08,9,Male,Age_35_to_39,118.8118790395222,10870,78676.0,Avila Soccer,,Lakeway,"Austin, TX",TX,US,30.378738196593034,-97.94423746271669,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,,,,78734,us_all
10,4b41ff3af964a52039cb25e3,2020-05-28,14,2020-05-28,9,Male,Age_40_to_44,77.61560113103127,854,78754.0,Subs n More,1900 E Anderson Ln,Austin,"Austin, TX",TX,US,30.33056979971926,-97.68015414180952,4bf58dd8d48988d1c5941735,Sandwich Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c5941735,Sandwich Places,,,,,,78752,us_all
42,515082c2e4b0ae534f42dfa3,2020-05-20,16,2020-05-20,11,Female,Age_25_to_29,84.38859798182789,628,78705.0,Dragon's Lair Comics & Fantasy,2438 W Anderson Ln,Austin,"Austin, TX",TX,US,30.35804728822921,-97.73271376208956,52f2ab2ebcbc57f1066b8b18,Comic Shops,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b18,Comic Shops,,,,,,78757,us_all
42,515082c2e4b0ae534f42dfa3,2020-05-11,17,2020-05-11,12,Female,Age_25_to_29,87.55296267521331,243,78705.0,Dragon's Lair Comics & Fantasy,2438 W Anderson Ln,Austin,"Austin, TX",TX,US,30.35804728822921,-97.73271376208956,52f2ab2ebcbc57f1066b8b18,Comic Shops,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b18,Comic Shops,,,,,,78757,us_all
43,517ae13871791f1ba52b4ec2,2020-05-18,13,2020-05-18,8,Female,Age_45_to_49,126.2444874848898,2075,78660.0,Shell,8700 N Lamar Blvd,Austin,"Austin, TX",TX,US,30.355879,-97.702671,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78753,us_all
43,517ae13871791f1ba52b4ec2,2020-05-21,12,2020-05-21,7,Female,Age_45_to_49,120.65029534197308,1316,78660.0,Shell,8700 N Lamar Blvd,Austin,"Austin, TX",TX,US,30.355879,-97.702671,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78753,us_all
16,517ae13871791f1ba52b4ec2,2020-05-07,14,2020-05-07,9,Male,Age_45_to_49,103.12505277558618,1137,78664.0,Shell,8700 N Lamar Blvd,Austin,"Austin, TX",TX,US,30.355879,-97.702671,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78753,us_all
14,4b528026f964a520128027e3,2020-05-14,17,2020-05-14,12,Male,Age_35_to_39,90.93221737453752,302,,Chevron,3001 E Whitestone Blvd,Cedar Park,"Austin, TX",TX,US,30.5348737891995,-97.7835981815816,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f46f6bd6a007c77390fae,Chevron,,78613,us_all
14,4b528026f964a520128027e3,2020-05-18,15,2020-05-18,10,Male,Age_35_to_39,95.65242326439096,301,,Chevron,3001 E Whitestone Blvd,Cedar Park,"Austin, TX",TX,US,30.5348737891995,-97.7835981815816,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f46f6bd6a007c77390fae,Chevron,,78613,us_all
40,53406e9d498e4a0797107d03,2020-05-27,17,2020-05-27,12,Male,Age_40_to_44,86.8108519700776,258,,Picnic Food Trailer Park,,Austin,"Austin, TX",TX,US,30.26376391577845,-97.76234854578964,4bf58dd8d48988d1cb941735,Food Trucks,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cb941735,Food Trucks,,,,,,78704,us_all
44,4b678163f964a520de522be3,2020-05-09,14,2020-05-09,9,Male,Age_80_to_84,634.1698271078626,1086,77701.0,H-E-B,1101 S Interstate 35,Georgetown,"Austin, TX",TX,US,30.63386273611159,-97.6888786580586,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,556ca0b7a7c87f63786a3545,H-E-B Grocery,,78626,us_all
35,4b678163f964a520de522be3,2020-05-01,14,2020-05-01,9,Female,Age_40_to_44,105.28712364911952,5399,,H-E-B,1101 S Interstate 35,Georgetown,"Austin, TX",TX,US,30.63386273611159,-97.6888786580586,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,556ca0b7a7c87f63786a3545,H-E-B Grocery,,78626,us_all
45,4b678163f964a520de522be3,2020-05-12,16,2020-05-12,11,,,0.0,607,,H-E-B,1101 S Interstate 35,Georgetown,"Austin, TX",TX,US,30.63386273611159,-97.6888786580586,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,556ca0b7a7c87f63786a3545,H-E-B Grocery,,78626,us_all
16,4b6d7b53f964a52063772ce3,2020-05-30,17,2020-05-30,12,Male,Age_45_to_49,82.12510709867632,9734,78664.0,Rowing Dock,2418 Stratford Dr,Austin,"Austin, TX",TX,US,30.274549578489804,-97.77435242470249,4bf58dd8d48988d1e0941735,Harbors / Marinas,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e0941735,Harbors / Marinas,,,,,,78746,us_all
3,5492e2c6498e44406a89fed2,2020-05-17,12,2020-05-17,7,Male,Age_40_to_44,134.4829741379546,6205,,Bus Stop 5861 - Brentwood Station (SB),,Austin,"Austin, TX",TX,US,30.326486904487577,-97.72594078664596,52f2ab2ebcbc57f1066b8b4f,Bus Stops,4d4b7105d754a06379d81259,Travel & Transport,52f2ab2ebcbc57f1066b8b4f,Bus Stops,,,,,,,us_all
46,54a99e24498eca7232865b09,2020-05-04,17,2020-05-04,12,Male,Age_40_to_44,97.40077881984008,820,,Little Free Library #5169,,Austin,"Austin, TX",TX,US,30.424402,-97.730976,4bf58dd8d48988d1f1931735,General Entertainment,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,,,,,,,us_all
39,54a99e24498eca7232865b09,2020-05-14,17,2020-05-14,12,Male,Age_40_to_44,83.97641962833978,121,,Little Free Library #5169,,Austin,"Austin, TX",TX,US,30.424402,-97.730976,4bf58dd8d48988d1f1931735,General Entertainment,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,,,,,,,us_all
37,4b79a552f964a52007082fe3,2020-05-14,14,2020-05-14,9,Female,Age_45_to_49,123.05229907856072,2139,,Sam's Club,1350 Leah Ave,San Marcos,"Austin, TX",TX,US,29.851143524464693,-97.95384050026604,52e816a6bcbc57f1066b7a54,Warehouse Stores,4d4b7105d754a06378d81259,Shops & Services,52e816a6bcbc57f1066b7a54,Warehouse Stores,,,556d0353aceaff43eb077f03,Sam's Club,,78666,us_all
25,57770bda498e9957f11fc330,2020-05-08,15,2020-05-08,10,Male,Age_45_to_49,92.33631010588668,904,78752.0,Wash 'N Roll,,Pflugerville,"Austin, TX",TX,US,30.47236366228587,-97.64165946452016,4f04ae1f2fb6e1c99f3db0ba,Car Washes,4d4b7105d754a06378d81259,Shops & Services,4f04ae1f2fb6e1c99f3db0ba,Car Washes,,,,,,78664,us_all
43,57770bda498e9957f11fc330,2020-05-22,17,2020-05-22,12,Female,Age_45_to_49,98.3077647827688,64,78660.0,Wash 'N Roll,,Pflugerville,"Austin, TX",TX,US,30.47236366228587,-97.64165946452016,4f04ae1f2fb6e1c99f3db0ba,Car Washes,4d4b7105d754a06378d81259,Shops & Services,4f04ae1f2fb6e1c99f3db0ba,Car Washes,,,,,,78664,us_all
46,5893c948e612f23748adfb1a,2020-05-20,17,2020-05-20,12,Male,Age_40_to_44,104.7438225487394,1335,,parmer square,,Austin,"Austin, TX",TX,US,30.420976,-97.727662,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,,,,,us_all
47,5893c948e612f23748adfb1a,2020-05-14,14,2020-05-14,9,Male,Age_35_to_39,88.99689286471573,714,,parmer square,,Austin,"Austin, TX",TX,US,30.420976,-97.727662,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,,,,,us_all
46,5893c948e612f23748adfb1a,2020-05-04,15,2020-05-04,10,Male,Age_40_to_44,107.61426285637891,5613,,parmer square,,Austin,"Austin, TX",TX,US,30.420976,-97.727662,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,,,,,us_all
0,58cb0e039ab66351344fe72b,2020-05-24,17,2020-05-24,12,Male,Age_30_to_34,118.84276645106046,492,78727.0,Copper Shot Distillery,601 Chestnut St,Bastrop,"Austin, TX",TX,US,30.10925206325687,-97.32000022743242,50327c8591d4c4b30a586d5d,Breweries,4d4b7105d754a06376d81259,Nightlife Spots,50327c8591d4c4b30a586d5d,Breweries,,,,,,78602,us_all
48,5b187cc4d48ec1002c9c89d7,2020-05-04,13,2020-05-04,8,Female,Age_50_to_54,128.12831462017095,1803,,Lin Asian Bar + Dim Sum Restaurant,1203 W 6th St,Austin,"Austin, TX",TX,US,30.272937591274147,-97.75800281701731,4bf58dd8d48988d145941735,Chinese Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d145941735,Chinese Restaurants,,,,78703,us_all
26,5c091c4ca2c00b002c30c7c7,2020-05-17,15,2020-05-17,10,Male,Age_35_to_39,103.52461313208345,61,76542.0,Exxon,7510 Mopac Service Rd,Austin,"Austin, TX",TX,US,30.35726933548928,-97.74698846936704,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f676fbd6a75a99038d8e2,Exxon,,78731,us_all
49,5c0edc62cb3fd2002c2b47c5,2020-05-07,15,2020-05-07,10,Female,Age_30_to_34,128.243695361672,243,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
13,5c0edc62cb3fd2002c2b47c5,2020-05-08,14,2020-05-08,9,Male,Age_35_to_39,96.17540181210092,2126,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
49,5c0edc62cb3fd2002c2b47c5,2020-05-18,12,2020-05-18,7,Female,Age_30_to_34,131.16162836036744,302,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
49,5c0edc62cb3fd2002c2b47c5,2020-05-18,16,2020-05-18,11,Female,Age_30_to_34,131.16162836036744,245,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
50,5c0edc62cb3fd2002c2b47c5,2020-05-22,17,2020-05-22,12,Male,Age_35_to_39,93.06456642730475,5318,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
49,5c0edc62cb3fd2002c2b47c5,2020-05-21,17,2020-05-21,12,Female,Age_30_to_34,124.32759269500322,275,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
13,5c0edc62cb3fd2002c2b47c5,2020-05-19,16,2020-05-19,11,Male,Age_35_to_39,102.60411754224256,2318,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
13,5c0edc62cb3fd2002c2b47c5,2020-05-07,12,2020-05-07,7,Male,Age_35_to_39,99.07730988720552,2065,,Guaco Taco,,Leander,"Austin, TX",TX,US,30.544674337553328,-97.8658705852678,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,,,,78641,us_all
15,5c1401fbbf7dde002c9d04f1,2020-05-09,13,2020-05-09,8,Male,Age_40_to_44,138.60806219960477,2096,,J B Ruebsahm - State Farm Insurance Agent,1901 W William Cannon Dr,Austin,"Austin, TX",TX,US,30.202159,-97.806005,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,5a1f41ab1fa76326b1180c66,State Farm,,78745,us_all
51,5c2516bf464d65002c8c3ceb,2020-05-16,16,2020-05-16,11,Male,Age_30_to_34,124.20246790463162,411,,Las Abuelas,11444 Manchaca Rd,Austin,"Austin, TX",TX,US,30.153898259651733,-97.83358438814156,4bf58dd8d48988d1cb941735,Food Trucks,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cb941735,Food Trucks,,,,,,78748,us_all
52,5c2516bf464d65002c8c3ceb,2020-05-16,16,2020-05-16,11,Female,Age_30_to_34,129.75462350768356,456,,Las Abuelas,11444 Manchaca Rd,Austin,"Austin, TX",TX,US,30.153898259651733,-97.83358438814156,4bf58dd8d48988d1cb941735,Food Trucks,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cb941735,Food Trucks,,,,,,78748,us_all
53,5d3e25e82cf78e0008f4e0d2,2020-05-23,14,2020-05-23,9,Male,Age_35_to_39,92.67076798611608,1876,,First Watch - Cedar Park,"1320 E. Whitestone Blvd, Ste 600",Cedar Park,"Austin, TX",TX,US,30.52536345659817,-97.81388091992056,4bf58dd8d48988d143941735,Breakfast Spots,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d143941735,Breakfast Spots,,,,,,78613,us_all
54,5e3a160c95aa180008cf7d0b,2020-05-01,16,2020-05-01,11,Female,Age_40_to_44,102.96414155656532,2054,,Fuel Wise,11913 Frate Barker Rd,Austin,"Austin, TX",TX,US,30.149248,-97.842309,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,,,,78748,us_all
54,5e3a160c95aa180008cf7d0b,2020-05-05,14,2020-05-05,9,Female,Age_40_to_44,102.44937500288908,981,,Fuel Wise,11913 Frate Barker Rd,Austin,"Austin, TX",TX,US,30.149248,-97.842309,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,,,,78748,us_all
54,5e3a160c95aa180008cf7d0b,2020-05-20,17,2020-05-20,12,Female,Age_40_to_44,100.83802617935822,2175,,Fuel Wise,11913 Frate Barker Rd,Austin,"Austin, TX",TX,US,30.149248,-97.842309,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,,,,78748,us_all
54,5e3a160c95aa180008cf7d0b,2020-05-07,13,2020-05-07,8,Female,Age_40_to_44,100.51115679360582,1421,,Fuel Wise,11913 Frate Barker Rd,Austin,"Austin, TX",TX,US,30.149248,-97.842309,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,,,,78748,us_all
16,40b13b00f964a520bdf31ee3,2020-05-07,11,2020-05-07,6,Male,Age_45_to_49,100.00442817667444,729,78664.0,Lala's Little Nugget,2207 Justin Ln,Austin,"Austin, TX",TX,US,30.34459339693842,-97.73619332002244,4bf58dd8d48988d118941735,Dive Bars,4d4b7105d754a06376d81259,Nightlife Spots,4bf58dd8d48988d116941735,Bars,4bf58dd8d48988d118941735,Dive Bars,,,,78757,us_all
55,4bef1ee0ada6b71330492206,2020-05-30,15,2020-05-30,10,Male,Age_45_to_49,89.29282865247522,173,,Cat Mountain Villas Clubhouse,Mt. Bonnell Rd.,Austin,"Austin, TX",TX,US,30.348574284598328,-97.7798867225647,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,,us_all
48,4bef1ee0ada6b71330492206,2020-05-21,17,2020-05-21,12,Female,Age_50_to_54,110.61676097166324,252,,Cat Mountain Villas Clubhouse,Mt. Bonnell Rd.,Austin,"Austin, TX",TX,US,30.348574284598328,-97.7798867225647,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,,us_all
15,4bef1ee0ada6b71330492206,2020-05-21,13,2020-05-21,8,Male,Age_40_to_44,107.05276830762271,6231,,Cat Mountain Villas Clubhouse,Mt. Bonnell Rd.,Austin,"Austin, TX",TX,US,30.348574284598328,-97.7798867225647,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,,us_all
56,4bf2e58794af2d7f14e13872,2020-05-18,12,2020-05-18,7,Male,Age_40_to_44,88.0911886362137,1435,,Bartlett's,2408 W Anderson Ln,Austin,"Austin, TX",TX,US,30.35681870078653,-97.73139306027872,4bf58dd8d48988d1cc941735,Steakhouses,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cc941735,Steakhouses,,,,,,78757,us_all
8,4ab4dd7df964a520887120e3,2020-05-07,10,2020-05-07,5,Male,Age_30_to_34,120.9689432030106,423,78617.0,The Home Depot,8801 S I-35,Austin,"Austin, TX",TX,US,30.16813520883663,-97.78316824300168,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78744,us_all
57,4ab4dd7df964a520887120e3,2020-05-11,12,2020-05-11,7,,,0.0,586,78704.0,The Home Depot,8801 S I-35,Austin,"Austin, TX",TX,US,30.16813520883663,-97.78316824300168,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78744,us_all
